Date,GLD Tonnes,GLD Flow (t),GLDM Tonnes,GLDM Flow (t),SGLN Tonnes,SGLN Flow (t),IAU Tonnes,IAU Flow (t),Total Tonnes,Total Flow (t)
2025-02-04,863.05,-2.58,110.34,-0.93,211.26,0.56,392.87,0.89,1577.52,-2.06
2025-02-05,864.19,1.14,110.34,0,211.63,0.37,392.87,0,1579.03,1.51
2025-02-06,864.19,0,110.71,0.37,211.84,0.21,392.87,0,1579.61,0.58
2025-02-07,868.5,4.31,111.27,0.56,211.74,-0.1,392.87,0,1584.38,4.77
2025-02-10,871.08,2.58,112.13,0.86,211.06,-0.68,392.87,0,1587.14,2.76
2025-02-11,871.94,0.86,112.56,0.43,211.16,0.1,392.87,0,1588.53,1.39
2025-02-12,866.5,-5.44,112.55,-0.01,209.79,-1.37,393.16,0.29,1582,-6.53
2025-02-13,864.2,-2.3,112.55,0,208.6,-1.19,393.78,0.62,1579.13,-2.87
2025-02-14,863.06,-1.14,112.55,0,207.46,-1.14,394.78,1,1577.85,-1.28
2025-02-17,,,,,207.46,0,,,1577.85,0
2025-02-18,869.94,6.88,112.55,0,208.77,1.31,,,1586.04,8.19
2025-02-19,877.98,8.04,113.66,1.11,208.36,-0.41,,,1594.78,8.74
2025-02-20,883.72,5.74,114.4,0.74,208.29,-0.07,,,1601.19,6.41
2025-02-21,904.38,20.66,114.71,0.31,207.58,-0.71,,,1621.45,20.26
2025-02-24,907.53,3.15,114.71,0,206.59,-0.99,,,1228.83,2.16
2025-02-25,907.82,0.29,116.37,1.66,206.64,0.05,,,1230.83,2
2025-02-26,906.96,-0.86,116.37,0,206.72,0.08,,,1230.05,-0.78
2025-02-27,906.1,-0.86,117.36,0.99,206.88,0.16,,,1230.34,0.29
2025-02-28,904.38,-1.72,118.22,0.86,202.35,-4.53,,,1224.95,-5.39
2025-03-03,900.93,-3.45,118.71,0.49,209.74,7.39,,,1229.38,4.43
2025-03-04,901.8,0.87,118.71,0,209.89,0.15,,,1230.4,1.02
2025-03-05,900.36,-1.44,118.71,0,209.86,-0.03,,,1228.93,-1.47
2025-03-06,898.64,-1.72,120.56,1.85,211.19,1.33,,,1230.39,1.46
2025-03-07,894.34,-4.3,120.56,0,211.27,0.08,,,1226.17,-4.22
2025-03-10,891.75,-2.59,120.56,0,212.17,0.9,,,1224.48,-1.69
2025-03-11,895.2,3.45,121.92,1.36,212.42,0.25,,,1229.54,5.06
2025-03-12,898.64,3.44,121.98,0.06,213.33,0.91,,,1233.95,4.41
2025-03-13,905.81,7.17,123.21,1.23,213.3,-0.03,,,1242.32,8.37
2025-03-14,906.41,0.6,123.26,0.05,214.2,0.9,,,1243.87,1.55
2025-03-17,907.27,0.86,124.56,1.3,214.61,0.41,,,1246.44,2.57
2025-03-18,907.27,0,125.24,0.68,212.5,-2.11,,,1245.01,-1.43
2025-03-19,909.28,2.01,125.24,0,213.04,0.54,,,1247.56,2.55
2025-03-20,910.43,1.15,127.39,2.15,212.44,-0.6,,,1250.26,2.7
2025-03-21,930.51,20.08,128.44,1.05,212.16,-0.28,,,1271.11,20.85
2025-03-24,929.07,-1.44,128.81,0.37,213.19,1.03,,,1271.07,-0.04
2025-03-25,929.36,0.29,128.81,0,213.35,0.16,,,1271.52,0.45
2025-03-26,929.36,0,129.18,0.37,213.3,-0.05,,,1271.84,0.32
2025-03-27,929.65,0.29,131.7,2.52,214.19,0.89,,,1275.54,3.7
2025-03-28,931.94,2.29,132.07,0.37,214.59,0.4,,,1278.6,3.06
2025-03-31,933.38,1.44,132.07,0,207.11,-7.48,,,1272.56,-6.04
2025-04-01,931.37,-2.01,132.88,0.81,215.79,8.68,,,1280.04,7.48
2025-04-02,931.94,0.57,131.83,-1.05,215.13,-0.66,,,1278.9,-1.14
2025-04-03,936.24,4.3,131.83,0,214.19,-0.94,,,1282.26,3.36
2025-04-04,932.8,-3.44,131.83,0,214.43,0.24,,,1279.06,-3.2
2025-04-07,926.78,-6.02,131.33,-0.5,213.25,-1.18,,,1271.36,-7.7
2025-04-08,925.92,-0.86,131.33,0,214.29,1.04,,,1271.54,0.18
2025-04-09,937.09,11.17,131.32,-0.01,214.33,0.04,,,1282.74,11.2
2025-04-10,949.71,12.62,132.25,0.93,214.55,0.22,,,1296.51,13.77
2025-04-11,953.15,3.44,134.34,2.09,215.53,0.98,,,1303.02,6.51
2025-04-14,953.15,0,135.08,0.74,215.82,0.29,,,1304.05,1.03
2025-04-15,953.15,0,135.45,0.37,217.03,1.21,,,1305.63,1.58
2025-04-16,957.17,4.02,136.81,1.36,216.93,-0.1,,,1310.91,5.28
2025-04-17,952.29,-4.88,136.81,0,217.94,1.01,,,1307.04,-3.87
2025-04-21,959.17,6.88,137.55,0.74,,,,,1314.66,7.62
2025-04-22,947.7,-11.47,137.55,0,219.8,1.86,,,1305.05,-9.61
2025-04-23,949.14,1.44,138.1,0.55,217.08,-2.72,,,1304.32,-0.73
2025-04-24,948.56,-0.58,138.1,0,216.91,-0.17,,,1303.57,-0.75
2025-04-25,946.27,-2.29,138.1,0,216.34,-0.57,,,1300.71,-2.86
2025-04-28,946.27,0,137.67,-0.43,215.65,-0.69,,,1299.59,-1.12
2025-04-29,947.13,0.86,137.67,0,212.35,-3.3,,,1297.15,-2.44
2025-04-30,944.26,-2.87,137.67,0,211.63,-0.72,,,1293.56,-3.59
2025-05-01,945.41,1.15,137.67,0,212.06,0.43,,,1295.14,1.58
2025-05-02,944.26,-1.15,137.67,0,212.67,0.61,,,1294.6,-0.54
2025-05-05,939.39,-4.87,137.67,0,,,,,1289.73,-4.87
2025-05-06,937.95,-1.44,137.67,0,213.28,0.61,,,1288.9,-0.83
2025-05-07,937.67,-0.28,138.29,0.62,214.31,1.03,,,1290.27,1.37
2025-05-08,939.67,2,138.35,0.06,214.69,0.38,,,1292.71,2.44
2025-05-09,937.94,-1.73,138.95,0.6,213.07,-1.62,,,1289.96,-2.75
2025-05-12,939.09,1.15,138.95,0,213.57,0.5,,,1291.61,1.65
2025-05-13,936.51,-2.58,138.95,0,213.69,0.12,,,1289.15,-2.46
2025-05-14,931.92,-4.59,138.95,0,214.39,0.7,,,1285.26,-3.89
2025-05-15,927.62,-4.3,138.95,0,214.2,-0.19,,,1280.77,-4.49
2025-05-16,918.73,-8.89,138.4,-0.55,212.38,-1.82,,,1269.51,-11.26
2025-05-19,921.03,2.3,138.4,0,211.33,-1.05,,,1270.76,1.25
2025-05-20,921.6,0.57,138.09,-0.31,210.62,-0.71,,,1270.31,-0.45
2025-05-21,919.88,-1.72,138.09,0,210.82,0.2,,,1268.79,-1.52
2025-05-22,923.89,4.01,137.84,-0.25,210.83,0.01,,,1272.56,3.77
2025-05-23,922.46,-1.43,137.84,0,210.96,0.13,,,1271.26,-1.3
2025-05-27,922.46,0,137.84,0,211.13,0.17,,,1271.43,0.17
2025-05-28,925.61,3.15,140.8,2.96,211.38,0.25,,,1277.79,6.36
2025-05-29,930.2,4.59,141.05,0.25,211.72,0.34,,,1282.97,5.18
2025-05-30,930.2,0,141.05,0,212.4,0.68,,,1283.65,0.68
2025-06-02,933.07,2.87,141.05,0,212.51,0.11,,,1286.63,2.98
2025-06-03,935.64,2.57,141.42,0.37,212.93,0.42,,,1289.99,3.36
2025-06-04,935.64,0,141.42,0,212.99,0.06,,,1290.05,0.06
2025-06-05,935.64,0,141.85,0.43,212.89,-0.1,,,1290.38,0.33
2025-06-06,934.21,-1.43,141.85,0,213.14,0.25,,,1289.2,-1.18
2025-06-09,936.22,2.01,142.71,0.86,213.63,0.49,,,1292.56,3.36
2025-06-10,935.91,-0.31,142.7,-0.01,213.12,-0.51,,,1291.73,-0.83
2025-06-11,934.19,-1.72,143.5,0.8,213.33,0.21,,,1291.02,-0.71
2025-06-12,937.91,3.72,143.5,0,213.8,0.47,,,1295.21,4.19
2025-06-13,940.49,2.58,144.05,0.55,215.39,1.59,,,1299.93,4.72
2025-06-16,941.93,1.44,144.36,0.31,215.17,-0.22,,,1301.46,1.53
2025-06-17,945.94,4.01,144.36,0,215.86,0.69,,,1306.16,4.7
2025-06-18,947.37,1.43,145.59,1.23,216.13,0.27,,,1309.09,2.93
2025-06-19,,,,,216.35,0.22,,,1309.31,0.22
2025-06-20,950.24,2.87,146.46,0.87,216.53,0.18,,,1313.23,3.92
2025-06-23,957.4,7.16,146.46,0,216.79,0.26,,,1320.65,7.42
2025-06-24,955.68,-1.72,146.46,0,217.76,0.97,,,1319.9,-0.75
2025-06-25,953.39,-2.29,147.69,1.23,217.81,0.05,,,1318.89,-1.01
2025-06-26,953.39,0,148.61,0.92,219.22,1.41,,,1321.22,2.33
2025-06-27,954.82,1.43,148.37,-0.24,218.44,-0.78,,,1321.63,0.41
2025-06-30,952.53,-2.29,148.37,0,210.15,-8.29,,,1311.05,-10.58
2025-07-01,948.23,-4.3,148.92,0.55,218.11,7.96,,,1315.26,4.21
2025-07-02,947.66,-0.57,148.92,0,217.95,-0.16,,,1314.53,-0.73
2025-07-03,947.66,0,148.24,-0.68,218.65,0.7,,,1314.55,0.02
2025-07-04,,,,,218.58,-0.07,,,1314.48,-0.07
2025-07-07,947.66,0,148.61,0.37,219.25,0.67,,,1315.52,1.04
2025-07-08,946.51,-1.15,148.61,0,219.43,0.18,,,1314.55,-0.97
2025-07-09,947.37,0.86,148.98,0.37,219.79,0.36,,,1316.14,1.59
2025-07-10,948.8,1.43,148.98,0,219.83,0.04,,,1317.61,1.47
2025-07-11,947.64,-1.16,148.97,-0.01,219.64,-0.19,,,1316.25,-1.36
2025-07-14,947.64,0,149.52,0.55,219.57,-0.07,,,1316.73,0.48
2025-07-15,947.64,0,149.52,0,219.68,0.11,,,1316.84,0.11
2025-07-16,950.79,3.15,149.22,-0.3,219.91,0.23,,,1319.92,3.08
2025-07-17,948.5,-2.29,149.22,0,219.64,-0.27,,,1317.36,-2.56
2025-07-18,943.62,-4.88,149.22,0,219.7,0.06,,,1312.54,-4.82
2025-07-21,947.06,3.44,149.46,0.24,219.56,-0.14,,,1316.08,3.54
2025-07-22,954.8,7.74,149.83,0.37,219.54,-0.02,,,1324.17,8.09
2025-07-23,954.8,0,149.83,0,219.44,-0.1,,,1324.07,-0.1
2025-07-24,957.09,2.29,149.83,0,219.86,0.42,,,1326.78,2.71
2025-07-25,957.09,0,149.83,0,220.22,0.36,,,1327.14,0.36
2025-07-28,956.23,-0.86,149.83,0,219.89,-0.33,,,1325.95,-1.19
2025-07-29,956.23,0,149.83,0,218.63,-1.26,,,1324.69,-1.26
2025-07-30,955.37,-0.86,150.51,0.68,218.75,0.12,,,1324.63,-0.06
2025-07-31,954.51,-0.86,150.51,0,220.91,2.16,,,1325.93,1.3
2025-08-01,953.08,-1.43,150.51,0,221.28,0.37,,,1324.87,-1.06
2025-08-04,954.8,1.72,150.51,0,221.18,-0.1,,,1326.49,1.62
2025-08-05,955.94,1.14,150.51,0,221.24,0.06,,,1327.69,1.2
2025-08-06,952.79,-3.15,150.51,0,221.49,0.25,,,1324.79,-2.9
2025-08-07,959.09,6.3,154.08,3.57,221.05,-0.44,,,1334.22,9.43
2025-08-08,959.64,0.55,159,4.92,221.16,0.11,,,1339.8,5.58
2025-08-11,964.22,4.58,158.5,-0.5,222.69,1.53,,,1345.41,5.61
2025-08-12,964.22,0,158.5,0,223.59,0.9,,,1346.31,0.9
2025-08-13,964.22,0,158.81,0.31,223.85,0.26,,,1346.88,0.57
2025-08-14,961.35,-2.87,158.81,0,223.72,-0.13,,,1343.88,-3
2025-08-15,965.36,4.01,156.35,-2.46,223.64,-0.08,,,1345.35,1.47
2025-08-18,965.36,0,156.84,0.49,223.94,0.3,,,1346.14,0.79
2025-08-19,962.21,-3.15,156.84,0,224.13,0.19,,,1343.18,-2.96
2025-08-20,958.2,-4.01,156.84,0,224.3,0.17,,,1339.34,-3.84
2025-08-21,956.77,-1.43,156.23,-0.61,224.57,0.27,,,1337.57,-1.77
2025-08-22,956.77,0,156.23,0,225.15,0.58,,,1338.15,0.58
2025-08-25,958.49,1.72,152.04,-4.19,,,,,1335.68,-2.47
2025-08-26,959.92,1.43,152.53,0.49,225.65,0.5,,,1338.1,2.42
2025-08-27,962.5,2.58,152.53,0,225.72,0.07,,,1340.75,2.65
2025-08-28,967.94,5.44,152.96,0.43,227.14,1.42,,,1348.04,7.29
2025-08-29,977.68,9.74,154.38,1.42,228.96,1.82,,,1361.02,12.98
2025-09-02,990.56,12.88,155.12,0.74,,,,,1374.64,13.62
2025-09-03,984.26,-6.3,169.1,13.98,,,,,1382.32,7.68
2025-09-04,981.97,-2.29,169.65,0.55,,,,,1380.58,-1.74
2025-09-05,981.97,0,170.08,0.43,,,,,1381.01,0.43
2025-09-08,979.68,-2.29,171.68,1.6,,,,,1151.36,-0.69
2025-09-09,979.68,0,173.04,1.36,,,,,1152.72,1.36
2025-09-10,979.95,0.27,173.03,-0.01,,,,,1152.98,0.26
2025-09-11,977.95,-2,170.26,-2.77,,,,,1148.21,-4.77
2025-09-12,974.8,-3.15,170.87,0.61,,,,,1145.67,-2.54
2025-09-15,976.8,2,171.67,0.8,,,,,1148.47,2.8
2025-09-16,979.95,3.15,168.35,-3.32,,,,,1148.3,-0.17
2025-09-17,975.66,-4.29,168.35,0,,,,,1144.01,-4.29
2025-09-18,975.66,0,170.44,2.09,,,,,1146.1,2.09
2025-09-19,994.56,18.9,169.21,-1.23,,,,,1163.77,17.67
2025-09-22,1000.57,6.01,170.44,1.23,,,,,1171.01,7.24
2025-09-23,1000.57,0,170.44,0,,,,,1171.01,0
2025-09-24,996.85,-3.72,170.44,0,,,,,1167.29,-3.72
2025-09-25,996.85,0,171.55,1.11,,,,,1168.4,1.11
2025-09-26,1005.72,8.87,168.35,-3.2,,,,,1174.07,5.67
2025-09-29,1011.73,6.01,169.58,1.23,,,,,1181.31,7.24
2025-09-30,1012.88,1.15,169.58,0,,,,,1182.46,1.15
2025-10-01,1018.89,6.01,170.81,1.23,241.9,,,,1431.6,7.24
2025-10-02,1015.74,-3.15,170.81,0,242.79,0.89,,,1429.34,-2.26
2025-10-03,1014.88,-0.86,171.3,0.49,243.57,0.78,,,1429.75,0.41
2025-10-06,1013.16,-1.72,171.49,0.19,244.17,0.6,,,1428.82,-0.93
2025-10-07,1013.15,-0.01,172.58,1.09,244.34,0.17,,,1430.07,1.25
2025-10-08,1014.58,1.43,173.88,1.3,244.73,0.39,,,1433.19,3.12
2025-10-09,1013.44,-1.14,173.88,0,245.17,0.44,,,1432.49,-0.7
2025-10-10,1017.16,3.72,173.88,0,246.34,1.17,,,1437.38,4.89
2025-10-13,1018.88,1.72,173.88,0,246.34,0,,,1439.1,1.72
2025-10-14,1021.45,2.57,174.25,0.37,247.83,1.49,,,1443.53,4.43
2025-10-15,1022.6,1.15,175.48,1.23,246.39,-1.44,,,1444.47,0.94
2025-10-16,1034.62,12.02,178.37,2.89,246.7,0.31,,,1459.69,15.22
2025-10-17,1047.21,12.59,178.37,0,247.56,0.86,,,1473.14,13.45
2025-10-20,1058.66,11.45,178.37,0,247.74,0.18,,,1484.77,11.63
2025-10-21,1058.66,0,179.36,0.99,247.81,0.07,,,1485.83,1.06
2025-10-22,1052.37,-6.29,178.86,-0.5,246.85,-0.96,,,1478.08,-7.75
2025-10-23,1052.37,0,178.86,0,244.04,-2.81,,,1475.27,-2.81
2025-10-24,1046.93,-5.44,178.86,0,241.75,-2.29,,,1467.54,-7.73
2025-10-27,1038.92,-8.01,178.86,0,241.49,-0.26,,,1459.27,-8.27
2025-10-28,1038.92,0,177.63,-1.23,242.29,0.8,,,1458.84,-0.43
2025-10-29,1036.05,-2.87,177.63,0,240.06,-2.23,,,1453.74,-5.1
2025-10-30,1040.35,4.3,177.63,0,237.63,-2.43,,,1455.61,1.87
2025-10-31,1039.2,-1.15,177.63,0,228.41,-9.22,,,1445.24,-10.37
2025-11-03,1041.78,2.58,175.78,-1.85,243.61,15.2,,,1461.17,15.93
2025-11-04,1038.63,-3.15,175.78,0,244.14,0.53,,,1458.55,-2.62
2025-11-05,1038.63,0,175.42,-0.36,244.46,0.32,,,1458.51,-0.04
2025-11-06,1040.35,1.72,175.42,0,245.08,0.62,,,1460.85,2.34
2025-11-07,1042.06,1.71,175.42,0,244.97,-0.11,,,1462.45,1.6
2025-11-10,1042.06,0,175.42,0,243.41,-1.56,,,1460.89,-1.56
2025-11-11,1046.36,4.3,175.42,0,243.36,-0.05,,,1465.14,4.25
2025-11-12,1046.64,0.28,175.42,0,244.07,0.71,,,1466.13,0.99
2025-11-13,1048.93,2.29,175.42,0,243.99,-0.08,,,1468.34,2.21
2025-11-14,1044,-4.93,175.4,-0.02,244.19,0.2,,,1463.59,-4.75
2025-11-17,1041.43,-2.57,175.71,0.31,243.29,-0.9,,,1460.43,-3.16
2025-11-18,1041.43,0,175.71,0,243.67,0.38,,,1460.81,0.38
2025-11-19,1043.72,2.29,175.71,0,243.64,-0.03,,,1463.07,2.26
2025-11-20,1039.43,-4.29,175.95,0.24,244,0.36,,,1459.38,-3.69
2025-11-21,1040.57,1.14,175.95,0,244.3,0.3,,,1460.82,1.44
2025-11-24,1040.86,0.29,175.95,0,244.5,0.2,,,1461.31,0.49
2025-11-25,1040.86,0,176.45,0.5,244.61,0.11,,,1461.92,0.61
2025-11-26,1045.43,4.57,176.57,0.12,244.64,0.03,,,1466.64,4.72
2025-11-27,,,,,244.91,0.27,,,1466.91,0.27
2025-11-28,1045.43,0,176.57,0,245.65,0.74,,,1467.65,0.74
2025-12-01,1050.01,4.58,177.12,0.55,245.79,0.14,,,1472.92,5.27
2025-12-02,1048.3,-1.71,177.12,0,245.79,0,,,1471.21,-1.71
2025-12-03,1046.58,-1.72,177.12,0,246.12,0.33,,,1469.82,-1.39
2025-12-04,1050.58,4,177.31,0.19,246.42,0.3,,,1474.31,4.49
2025-12-05,1050.25,-0.33,177.6,0.29,246.52,0.1,,,1474.37,0.06
2025-12-08,1049.11,-1.14,177.6,0,246.76,0.24,,,1473.47,-0.9
2025-12-09,1047.97,-1.14,177.6,0,246.89,0.13,,,1472.46,-1.01
2025-12-10,1046.82,-1.15,182.53,4.93,247.37,0.48,,,1476.72,4.26
2025-12-11,1050.83,4.01,183.45,0.92,247.64,0.27,,,1481.92,5.2
2025-12-12,1053.11,2.28,181.24,-2.21,247.85,0.21,,,1482.2,0.28
2025-12-15,1051.68,-1.43,184.13,2.89,247.28,-0.57,,,1483.09,0.89
2025-12-16,1051.68,0,184.38,0.25,247.69,0.41,,,1483.75,0.66
2025-12-17,1052.54,0.86,184.68,0.3,247.6,-0.09,,,1484.82,1.07
2025-12-18,1052.54,0,184.99,0.31,247.74,0.14,,,1485.27,0.45
2025-12-19,1052.54,0,184.99,0,247.7,-0.04,,,1485.23,-0.04
2025-12-22,1064.56,12.02,182.16,-2.83,248.74,1.04,,,1495.46,10.23
2025-12-23,1064.56,0,182.16,0,249.3,0.56,,,1496.02,0.56
2025-12-24,1068.27,3.71,182.16,0,249.68,0.38,,,1500.11,4.09
2025-12-26,1071.13,2.86,183.39,1.23,,,,,1504.2,4.09
2025-12-29,1071.99,0.86,182.59,-0.8,249.69,0.01,,,1504.27,0.07
2025-12-30,1071.99,0,182.59,0,241.68,-8.01,,,1496.26,-8.01
2025-12-31,1070.56,-1.43,182.59,0,243.16,1.48,,,1496.31,0.05
2026-01-02,1065.13,-5.43,182.59,0,243.7,0.54,,,1491.42,-4.89
2026-01-05,1065.13,0,182.78,0.19,243.9,0.2,,,1491.81,0.39
2026-01-06,1067.13,2,183.58,0.8,244.4,0.5,,,1495.11,3.3
2026-01-07,1067.13,0,184.81,1.23,245.55,1.15,,,1497.49,2.38
2026-01-08,1067.13,0,184.81,0,246.05,0.5,,,1497.99,0.5
2026-01-09,1064.56,-2.57,185.3,0.49,246.36,0.31,,,1496.22,-1.77
2026-01-12,1070.8,6.24,185.96,0.66,246.34,-0.02,,,1503.1,6.88
2026-01-13,1074.23,3.43,186.95,0.99,246.57,0.23,,,1507.75,4.65
2026-01-14,1074.23,0,188.18,1.23,246.55,-0.02,,,1508.96,1.21
2026-01-15,1074.8,0.57,188.3,0.12,246.17,-0.38,,,1509.27,0.31
2026-01-16,1085.67,10.87,188.61,0.31,246.09,-0.08,,,1520.37,11.1
2026-01-19,,,,,246.19,0.1,,,1520.47,0.1
2026-01-20,1081.66,-4.01,189.9,1.29,246.24,0.05,,,1517.8,-2.67
2026-01-21,1077.66,-4,190.52,0.62,247.21,0.97,,,1515.39,-2.41
2026-01-22,1079.66,2,192.06,1.54,248.7,1.49,,,1520.42,5.03
2026-01-23,1086.53,6.87,192.3,0.24,248.74,0.04,,,1527.57,7.15
2026-01-26,1086.53,0,192.3,0,250.36,1.62,,,1529.19,1.62
2026-01-27,1087.38,0.85,193.53,1.23,250.76,0.4,,,1531.67,2.48
2026-01-28,1089.96,2.58,193.97,0.44,250.7,-0.06,,,1534.63,2.96
2026-01-29,1086.53,-3.43,194.33,0.36,250.74,0.04,,,1531.6,-3.03
2026-01-30,1087.1,0.57,194.33,0,250.44,-0.3,,,1531.87,0.27
2026-02-02,1087.1,0,195.81,1.48,249.24,-1.2,,,1532.15,0.28
2026-02-03,1083.38,-3.72,195.81,0,248.54,-0.7,,,1527.73,-4.42
2026-02-04,1081.95,-1.43,196.12,0.31,247.9,-0.64,,,1525.97,-1.76
2026-02-05,1077.95,-4,196.55,0.43,249.06,1.16,,,1523.56,-2.41
2026-02-06,1076.23,-1.72,196.55,0,249.78,0.72,,,1522.56,-1
2026-02-09,1079.66,3.43,198.15,1.6,249.77,-0.01,,,1527.58,5.02
2026-02-10,1079.32,-0.34,198.69,0.54,249.62,-0.15,,,1527.63,0.05
2026-02-11,1081.32,2,199.06,0.37,250.88,1.26,,,1531.26,3.63
2026-02-12,1076.18,-5.14,198.75,-0.31,251.1,0.22,,,1526.03,-5.23
2026-02-13,1077.03,0.85,198.75,0,251.41,0.31,,,1527.19,1.16
2026-02-16,,,,,251.4,-0.01,,,1527.18,-0.01
2026-02-17,1075.61,-1.42,198.94,0.19,251.36,-0.04,,,1525.91,-1.27
2026-02-18,1075.61,0,198.94,0,251.11,-0.25,,,1525.66,-0.25
2026-02-19,1078.75,3.14,199.8,0.86,251.7,0.59,,,1530.25,4.59
2026-02-20,1078.75,0,199.8,0,251.18,-0.52,,,1529.73,-0.52
2026-02-23,1086.47,7.72,200.48,0.68,250.18,-1,,,1537.13,7.4
2026-02-24,1094.19,7.72,201.71,1.23,250.02,-0.16,,,1545.92,8.79
2026-02-25,1097.62,3.43,201.71,0,250.35,0.33,,,1549.68,3.76
2026-02-26,1097.9,0.28,201.71,0,248.17,-2.18,,,1547.78,-1.9
2026-02-27,1101.33,3.43,202.08,0.37,247.93,-0.24,,,1551.34,3.56
2026-03-02,1101.33,0,201.58,-0.5,247.55,-0.38,,,1550.46,-0.88
2026-03-03,1099.04,-2.29,201.58,0,248.57,1.02,,,1549.19,-1.27
2026-03-04,1081.04,-18,201.58,0,251.45,2.88,,,1534.07,-15.12
2026-03-05,1075.89,-5.15,201.58,0,252.94,1.49,,,1530.41,-3.66
2026-03-06,1073.32,-2.57,201.58,0,253.55,0.61,,,1528.45,-1.96
2026-03-09,1070.71,-2.61,199.66,-1.92,254.4,0.85,,,1524.77,-3.68
2026-03-10,1073.57,2.86,199.85,0.19,254.72,0.32,,,1528.14,3.37
2026-03-11,1077.28,3.71,199.85,0,255.24,0.52,,,1532.37,4.23
2026-03-12,1075.85,-1.43,199.85,0,255.19,-0.05,,,1530.89,-1.48
2026-03-13,1071.56,-4.29,199.85,0,255.43,0.24,,,1526.84,-4.05
2026-03-16,1070.71,-0.85,199.85,0,255.55,0.12,,,1526.11,-0.73
2026-03-17,1069.56,-1.15,199.85,0,255.5,-0.05,,,1524.91,-1.2
2026-03-18,1066.99,-2.57,199.85,0,255.14,-0.36,,,1521.98,-2.93
2026-03-19,1062.13,-4.86,199.85,0,254.64,-0.5,,,1516.62,-5.36
2026-03-20,1056.99,-5.14,198.74,-1.11,253.3,-1.34,,,1509.03,-7.59
2026-03-23,1052.7,-4.29,198.74,0,250.9,-2.4,,,1502.34,-6.69
2026-03-24,1052.99,0.29,199.54,0.8,250.04,-0.86,,,1502.57,0.23
2026-03-25,1052.42,-0.57,199.54,0,249.22,-0.82,,,1501.18,-1.39
2026-03-26,1052.7,0.28,199.54,0,247.83,-1.39,,,1500.07,-1.11
2026-03-27,1049.56,-3.14,199.54,0,247.34,-0.49,,,1496.44,-3.63
2026-03-30,1046.13,-3.43,199.91,0.37,247.46,0.12,,,1493.5,-2.94
2026-03-31,1047.28,1.15,199.91,0,247.06,-0.4,,,1494.25,0.75
2026-04-01,1050.99,3.71,200.21,0.3,248.43,1.37,,,1499.63,5.38
2026-04-02,1050.99,0,200.21,0,249.7,1.27,,,1500.9,1.27
2026-04-06,1054.42,3.43,200.52,0.31,,,,,1504.64,3.74
2026-04-07,1054.42,0,200.89,0.37,250.15,0.45,,,1505.46,0.82
2026-04-08,1052.99,-1.43,203.11,2.22,251.24,1.09,,,1507.34,1.88
2026-04-09,1052.42,-0.57,204.09,0.98,253.03,1.79,,,1509.54,2.2
2026-04-10,1052.42,0,204.09,0,253.73,0.7,,,1510.24,0.7
2026-04-13,1047.19,-5.23,204.63,0.54,254.37,0.64,,,1506.19,-4.05
2026-04-14,1049.48,2.29,205.31,0.68,254.82,0.45,,,1509.61,3.42
2026-04-15,1051.76,2.28,205.74,0.43,254.96,0.14,,,1512.46,2.85
2026-04-16,1052.91,1.15,206.04,0.3,255.24,0.28,,,1514.19,1.73
2026-04-17,1060.62,7.71,206.35,0.31,256.62,1.38,,,1523.59,9.4
2026-04-20,1059.76,-0.86,206.35,0,256.9,0.28,,,1523.01,-0.58
2026-04-21,1055.48,-4.28,205.86,-0.49,257.16,0.26,,,1518.5,-4.51
